Region,Crop_Type,modal_price
Uttar Pradesh,Apple,3500
Uttar Pradesh,Banana,950
Uttar Pradesh,Black Gram (Urd Beans)(Whole),5500
Uttar Pradesh,Bottle gourd,450
Uttar Pradesh,Brinjal,450
Uttar Pradesh,Colacasia,1350
Uttar Pradesh,Cucumbar(Kheera),650
Uttar Pradesh,Garlic,2900
Uttar Pradesh,Lemon,3200
Uttar Pradesh,Mango,950
Uttar Pradesh,Onion,750
Uttar Pradesh,Papaya,950
Uttar Pradesh,Potato,650
Uttar Pradesh,Raddish,250
Uttar Pradesh,Sponge gourd,550
Uttar Pradesh,Tomato,750
Uttar Pradesh,Wheat,1835
Uttar Pradesh,Apple,3900
Uttar Pradesh,Banana,1000
Uttar Pradesh,Bottle gourd,550
Uttar Pradesh,Brinjal,750
Uttar Pradesh,Cauliflower,750
Uttar Pradesh,Cucumbar(Kheera),850
Uttar Pradesh,Ginger(Green),4500
Uttar Pradesh,Green Chilli,1500
Uttar Pradesh,Mousambi(Sweet Lime),1900
Uttar Pradesh,Onion,1300
Uttar Pradesh,Apple,7800
Uttar Pradesh,Arhar Dal(Tur Dal),8500
Uttar Pradesh,Banana,2400
Uttar Pradesh,Bengal Gram(Gram)(Whole),4700
Uttar Pradesh,Bhindi(Ladies Finger),1450
Uttar Pradesh,Black Gram Dal (Urd Dal),6050
Uttar Pradesh,Bottle gourd,700
Uttar Pradesh,Brinjal,1120
Uttar Pradesh,Green Chilli,3100
Uttar Pradesh,Groundnut (Split),4600
Uttar Pradesh,Gur(Jaggery),3100
Uttar Pradesh,Maize,1900
Uttar Pradesh,Mustard,3500
Uttar Pradesh,Mustard Oil,8900
Uttar Pradesh,Onion,1300
Uttar Pradesh,Potato,680
Uttar Pradesh,Pumpkin,780
Uttar Pradesh,Rice,2600
Uttar Pradesh,Tomato,2900
Uttar Pradesh,Wheat,1870
Uttar Pradesh,Apple,8500
Uttar Pradesh,Banana,2400
Uttar Pradesh,Bhindi(Ladies Finger),1500
Uttar Pradesh,Bottle gourd,750
Uttar Pradesh,Brinjal,1100
Uttar Pradesh,Ginger(Green),8100
Uttar Pradesh,Green Chilli,3000
Uttar Pradesh,Gur(Jaggery),3250
Uttar Pradesh,Jack Fruit,950
Uttar Pradesh,Lemon,4100
Uttar Pradesh,Maize,1920
Uttar Pradesh,Mango,3600
Uttar Pradesh,Onion,1350
Uttar Pradesh,Peas(Dry),4600
Uttar Pradesh,Pomegranate,6000
Uttar Pradesh,Potato,725
Uttar Pradesh,Pumpkin,700
Uttar Pradesh,Rice,2650
Uttar Pradesh,Ridgeguard(Tori),900
Uttar Pradesh,Tomato,2700
Uttar Pradesh,Wheat,1910
Uttar Pradesh,Apple,8600
Uttar Pradesh,Arhar (Tur/Red Gram)(Whole),4875
Uttar Pradesh,Bajra(Pearl Millet/Cumbu),2050
Uttar Pradesh,Banana - Green,1700
Uttar Pradesh,Barley (Jau),1875
Uttar Pradesh,Bengal Gram(Gram)(Whole),4250
Uttar Pradesh,Bhindi(Ladies Finger),1150
Uttar Pradesh,Black Gram (Urd Beans)(Whole),4600
Uttar Pradesh,Bottle gourd,1250
Uttar Pradesh,Brinjal,2100
Uttar Pradesh,Ginger(Green),8500
Uttar Pradesh,Green Gram (Moong)(Whole),5300
Uttar Pradesh,Gur(Jaggery),3375
Uttar Pradesh,Jowar(Sorghum),2100
Uttar Pradesh,Lentil (Masur)(Whole),4200
Uttar Pradesh,Linseed,4375
Uttar Pradesh,Maize,1960
Uttar Pradesh,Mousambi(Sweet Lime),2100
Uttar Pradesh,Mustard,3575
Uttar Pradesh,Onion,1325
Uttar Pradesh,Papaya,2200
Uttar Pradesh,Peas(Dry),4550
Uttar Pradesh,Pointed gourd (Parval),2750
Uttar Pradesh,Pomegranate,4850
Uttar Pradesh,Potato,825
Uttar Pradesh,Pumpkin,900
Uttar Pradesh,Rice,2360
Uttar Pradesh,Soyabean,5350
Uttar Pradesh,Sponge gourd,850
Uttar Pradesh,Tomato,2200
Uttar Pradesh,Wheat,1900
Uttar Pradesh,Apple,5700
Uttar Pradesh,Bajra(Pearl Millet/Cumbu),1800
Uttar Pradesh,Banana,1120
Uttar Pradesh,Barley (Jau),1800
Uttar Pradesh,Bhindi(Ladies Finger),770
Uttar Pradesh,Brinjal,800
Uttar Pradesh,Ghee,28700
Uttar Pradesh,Green Gram (Moong)(Whole),5200
Uttar Pradesh,Jack Fruit,600
Uttar Pradesh,Maize,1900
Uttar Pradesh,Mustard,3500
Uttar Pradesh,Mustard Oil,8000
Uttar Pradesh,Onion,800
Uttar Pradesh,Paddy(Dhan)(Common),1745
Uttar Pradesh,Potato,600
Uttar Pradesh,Tomato,1170
Uttar Pradesh,Wheat,1870
Uttar Pradesh,Wood,300
Uttar Pradesh,Gur(Jaggery),3160
Uttar Pradesh,Gur(Jaggery),805
Uttar Pradesh,Onion,900
Uttar Pradesh,Pointed gourd (Parval),1860
Uttar Pradesh,Wheat,1900
Uttar Pradesh,Apple,7820
Uttar Pradesh,Banana,2150
Uttar Pradesh,Bengal Gram(Gram)(Whole),4910
Uttar Pradesh,Bottle gourd,1150
Uttar Pradesh,Brinjal,1300
Uttar Pradesh,Capsicum,2800
Uttar Pradesh,Garlic,4890
Uttar Pradesh,Gur(Jaggery),3090
Uttar Pradesh,Lentil (Masur)(Whole),4680
Uttar Pradesh,Maize,1620
Uttar Pradesh,Mango,2700
Uttar Pradesh,Mustard,3450
Uttar Pradesh,Onion,1370
Uttar Pradesh,Paddy(Dhan)(Common),1280
Uttar Pradesh,Papaya,2210
Uttar Pradesh,Pomegranate,5420
Uttar Pradesh,Potato,990
Uttar Pradesh,Pumpkin,1150
Uttar Pradesh,Rice,2340
Uttar Pradesh,Sugar,3430
Uttar Pradesh,Tomato,2400
Uttar Pradesh,Wheat,1770
Uttar Pradesh,Apple,8250
Uttar Pradesh,Arhar Dal(Tur Dal),7510
Uttar Pradesh,Banana,2060
Uttar Pradesh,Banana - Green,815
Uttar Pradesh,Bhindi(Ladies Finger),840
Uttar Pradesh,Bitter gourd,1120
Uttar Pradesh,Bottle gourd,810
Uttar Pradesh,Brinjal,1040
Uttar Pradesh,Capsicum,2680
Uttar Pradesh,Cucumbar(Kheera),1000
Uttar Pradesh,Garlic,3750
Uttar Pradesh,Green Chilli,2770
Uttar Pradesh,Gur(Jaggery),2835
Uttar Pradesh,Jack Fruit,740
Uttar Pradesh,Mustard Oil,9560
Uttar Pradesh,Onion,1275
Uttar Pradesh,Pointed gourd (Parval),1400
Uttar Pradesh,Pomegranate,4850
Uttar Pradesh,Potato,950
Uttar Pradesh,Pumpkin,800
Uttar Pradesh,Rice,2310
Uttar Pradesh,Ridgeguard(Tori),830
Uttar Pradesh,Sugar,3395
Uttar Pradesh,Tomato,2150
Uttar Pradesh,Wheat,1845
Uttar Pradesh,Apple,7000
Uttar Pradesh,Barley (Jau),1620
Uttar Pradesh,Bengal Gram(Gram)(Whole),4250
Uttar Pradesh,Black Gram (Urd Beans)(Whole),3565
Uttar Pradesh,Bottle gourd,1250
Uttar Pradesh,Brinjal,1250
Uttar Pradesh,Cucumbar(Kheera),1650
Uttar Pradesh,Ginger(Green),4550
Uttar Pradesh,Green Gram (Moong)(Whole),4450
Uttar Pradesh,Gur(Jaggery),3050
Uttar Pradesh,Lentil (Masur)(Whole),3650
Uttar Pradesh,Mahua,3750
Uttar Pradesh,Maize,1575
Uttar Pradesh,Mousambi(Sweet Lime),3650
Uttar Pradesh,Mustard,3500
Uttar Pradesh,Onion,850
Uttar Pradesh,Orange,2750
Uttar Pradesh,Papaya,1350
Uttar Pradesh,Peas(Dry),4230
Uttar Pradesh,Pomegranate,5120
Uttar Pradesh,Potato,780
Uttar Pradesh,Rice,2675
Uttar Pradesh,"Sesamum(Sesame,Gingelly,Til)",8950
Uttar Pradesh,Soyabean,3600
Uttar Pradesh,Tomato,2300
Uttar Pradesh,Wheat,1825
Uttar Pradesh,Bengal Gram(Gram)(Whole),4120
Uttar Pradesh,Lentil (Masur)(Whole),4025
Uttar Pradesh,Peas(Dry),4320
Uttar Pradesh,Wheat,1825
Uttar Pradesh,Apple,8500
Uttar Pradesh,Arhar Dal(Tur Dal),8080
Uttar Pradesh,Banana,2750
Uttar Pradesh,Bengal Gram Dal (Chana Dal),5730
Uttar Pradesh,Bengal Gram(Gram)(Whole),4875
Uttar Pradesh,Bhindi(Ladies Finger),1600
Uttar Pradesh,Bitter gourd,2100
Uttar Pradesh,Black Gram Dal (Urd Dal),7000
Uttar Pradesh,Bottle gourd,1000
Uttar Pradesh,Brinjal,1500
Uttar Pradesh,Cabbage,1350
Uttar Pradesh,Garlic,6400
Uttar Pradesh,Ginger(Green),8400
Uttar Pradesh,Green Chilli,3400
Uttar Pradesh,Green Gram Dal (Moong Dal),7520
Uttar Pradesh,Gur(Jaggery),3500
Uttar Pradesh,Jack Fruit,1000
Uttar Pradesh,Lemon,4850
Uttar Pradesh,Maize,1860
Uttar Pradesh,Mango,3800
Uttar Pradesh,Masur Dal,5300
Uttar Pradesh,Mousambi(Sweet Lime),3900
Uttar Pradesh,Mustard,4175
Uttar Pradesh,Onion,1500
Uttar Pradesh,Papaya,2600
Uttar Pradesh,Pointed gourd (Parval),3100
Uttar Pradesh,Pomegranate,6250
Uttar Pradesh,Potato,1100
Uttar Pradesh,Pumpkin,900
Uttar Pradesh,Raddish,1000
Uttar Pradesh,Rice,2750
Uttar Pradesh,Tomato,3000
Uttar Pradesh,Wheat,1850
Uttar Pradesh,White Peas,4800
Uttar Pradesh,Apple,7150
Uttar Pradesh,Banana - Green,800
Uttar Pradesh,Garlic,4750
Uttar Pradesh,Green Chilli,2150
Uttar Pradesh,Gur(Jaggery),3000
Uttar Pradesh,Mango,1900
Uttar Pradesh,Onion,1300
Uttar Pradesh,Paddy(Dhan)(Common),1650
Uttar Pradesh,Pointed gourd (Parval),1850
Uttar Pradesh,Pomegranate,5450
Uttar Pradesh,Potato,930
Uttar Pradesh,Pumpkin,500
Uttar Pradesh,Rice,2300
Uttar Pradesh,Tomato,1550
Uttar Pradesh,Wheat,1840
Uttar Pradesh,Banana - Green,1300
Uttar Pradesh,Bottle gourd,1200
Uttar Pradesh,Brinjal,1100
Uttar Pradesh,Garlic,4100
Uttar Pradesh,Green Chilli,1700
Uttar Pradesh,Lentil (Masur)(Whole),4300
Uttar Pradesh,Mustard,4100
Uttar Pradesh,Onion,1200
Uttar Pradesh,Paddy(Dhan)(Common),1540
Uttar Pradesh,Pointed gourd (Parval),1900
Uttar Pradesh,Potato,1000
Uttar Pradesh,Raddish,1000
Uttar Pradesh,Rice,2400
Uttar Pradesh,Tomato,2400
Uttar Pradesh,Wheat,1770
Uttar Pradesh,Bengal Gram(Gram)(Whole),4050
Uttar Pradesh,Mustard,3350
Uttar Pradesh,Wheat,1825
Uttar Pradesh,Apple,8490
Uttar Pradesh,Arhar (Tur/Red Gram)(Whole),5110
Uttar Pradesh,Banana,2030
Uttar Pradesh,Barley (Jau),1660
Uttar Pradesh,Bengal Gram(Gram)(Whole),4190
Uttar Pradesh,Black Gram (Urd Beans)(Whole),4030
Uttar Pradesh,Bottle gourd,1160
Uttar Pradesh,Brinjal,1615
Uttar Pradesh,Ginger(Green),5150
Uttar Pradesh,Green Chilli,3880
Uttar Pradesh,Green Gram (Moong)(Whole),4580
Uttar Pradesh,Groundnut,4500
Uttar Pradesh,Gur(Jaggery),2850
Uttar Pradesh,Lentil (Masur)(Whole),4040
Uttar Pradesh,Linseed,4760
Uttar Pradesh,Mousambi(Sweet Lime),3050
Uttar Pradesh,Mustard,3460
Uttar Pradesh,Onion,1340
Uttar Pradesh,Pomegranate,4950
Uttar Pradesh,Potato,1100
Uttar Pradesh,Pumpkin,1510
Uttar Pradesh,Rice,2310
Uttar Pradesh,Tomato,2410
Uttar Pradesh,Wheat,1850
Uttar Pradesh,White Peas,4690
Uttar Pradesh,Apple,7500
Uttar Pradesh,Banana,2400
Uttar Pradesh,Bhindi(Ladies Finger),1200
Uttar Pradesh,Bottle gourd,600
Uttar Pradesh,Brinjal,1500
Uttar Pradesh,Garlic,3900
Uttar Pradesh,Green Chilli,2600
Uttar Pradesh,Groundnut,4500
Uttar Pradesh,Maize,1750
Uttar Pradesh,Onion,950
Uttar Pradesh,Potato,700
Uttar Pradesh,Sponge gourd,670
Uttar Pradesh,Banana,2300
Uttar Pradesh,Bhindi(Ladies Finger),1200
Uttar Pradesh,Bottle gourd,800
Uttar Pradesh,Brinjal,1350
Uttar Pradesh,Cucumbar(Kheera),1320
Uttar Pradesh,Ginger(Green),7600
Uttar Pradesh,Green Chilli,2800
Uttar Pradesh,Onion,1350
Uttar Pradesh,Potato,810
Uttar Pradesh,Pumpkin,750
Uttar Pradesh,Raddish,1220
Uttar Pradesh,Spinach,930
Uttar Pradesh,Sponge gourd,1150
Uttar Pradesh,Tomato,2750
Uttar Pradesh,Wheat,1850
Uttar Pradesh,Apple,8200
Uttar Pradesh,Arhar Dal(Tur Dal),7770
Uttar Pradesh,Banana,2350
Uttar Pradesh,Banana - Green,1260
Uttar Pradesh,Bhindi(Ladies Finger),1200
Uttar Pradesh,Black Gram Dal (Urd Dal),6850
Uttar Pradesh,Bottle gourd,875
Uttar Pradesh,Brinjal,1370
Uttar Pradesh,Colacasia,1080
Uttar Pradesh,Cucumbar(Kheera),1360
Uttar Pradesh,Ginger(Green),7500
Uttar Pradesh,Green Chilli,2740
Uttar Pradesh,Groundnut,4650
Uttar Pradesh,Gur(Jaggery),3450
Uttar Pradesh,Jack Fruit,1240
Uttar Pradesh,Lemon,3850
Uttar Pradesh,Maize,1900
Uttar Pradesh,Mango,3160
Uttar Pradesh,Mango (Raw-Ripe),1900
Uttar Pradesh,Mustard,3520
Uttar Pradesh,Mustard Oil,8900
Uttar Pradesh,Onion,1350
Uttar Pradesh,Potato,825
Uttar Pradesh,Pumpkin,760
Uttar Pradesh,Raddish,1280
Uttar Pradesh,Rice,2645
Uttar Pradesh,Spinach,950
Uttar Pradesh,Sponge gourd,1150
Uttar Pradesh,Tomato,2700
Uttar Pradesh,Wheat,1876
Uttar Pradesh,Apple,7900
Uttar Pradesh,Arhar Dal(Tur Dal),7730
Uttar Pradesh,Bhindi(Ladies Finger),1400
Uttar Pradesh,Bottle gourd,760
Uttar Pradesh,Brinjal,1200
Uttar Pradesh,Cabbage,1250
Uttar Pradesh,Cauliflower,2820
Uttar Pradesh,Colacasia,2220
Uttar Pradesh,Cucumbar(Kheera),1200
Uttar Pradesh,Garlic,4450
Uttar Pradesh,Ginger(Green),8400
Uttar Pradesh,Green Chilli,2520
Uttar Pradesh,Gur(Jaggery),3100
Uttar Pradesh,Lemon,4820
Uttar Pradesh,Mousambi(Sweet Lime),3600
Uttar Pradesh,Onion,1420
Uttar Pradesh,Potato,800
Uttar Pradesh,Pumpkin,620
Uttar Pradesh,Raddish,1100
Uttar Pradesh,Rice,2560
Uttar Pradesh,Sponge gourd,1120
Uttar Pradesh,Tomato,2500
Uttar Pradesh,Wheat,1870
Uttar Pradesh,Apple,8100
Uttar Pradesh,Arhar Dal(Tur Dal),8100
Uttar Pradesh,Banana,2200
Uttar Pradesh,Banana - Green,1800
Uttar Pradesh,Barley (Jau),1870
Uttar Pradesh,Bhindi(Ladies Finger),1350
Uttar Pradesh,Black Gram Dal (Urd Dal),6950
Uttar Pradesh,Bottle gourd,800
Uttar Pradesh,Brinjal,1350
Uttar Pradesh,Cabbage,1300
Uttar Pradesh,Cauliflower,2820
Uttar Pradesh,Cucumbar(Kheera),1250
Uttar Pradesh,Garlic,4850
Uttar Pradesh,Ginger(Green),8400
Uttar Pradesh,Green Chilli,2720
Uttar Pradesh,Gur(Jaggery),3250
Uttar Pradesh,Lemon,4900
Uttar Pradesh,Mousambi(Sweet Lime),3600
Uttar Pradesh,Mustard,3650
Uttar Pradesh,Onion,1480
Uttar Pradesh,Papaya,3000
Uttar Pradesh,Pomegranate,4800
Uttar Pradesh,Potato,870
Uttar Pradesh,Pumpkin,700
Uttar Pradesh,Raddish,1050
Uttar Pradesh,Rice,2560
Uttar Pradesh,Tomato,2700
Uttar Pradesh,Wheat,1850
Uttar Pradesh,Apple,8255
Uttar Pradesh,Arhar Dal(Tur Dal),7925
Uttar Pradesh,Banana - Green,1500
Uttar Pradesh,Barley (Jau),1825
Uttar Pradesh,Bengal Gram(Gram)(Whole),5025
Uttar Pradesh,Bitter gourd,1860
Uttar Pradesh,Bottle gourd,1200
Uttar Pradesh,Brinjal,1540
Uttar Pradesh,Garlic,5045
Uttar Pradesh,Ginger(Green),7325
Uttar Pradesh,Gur(Jaggery),3245
Uttar Pradesh,Jack Fruit,1340
Uttar Pradesh,Lentil (Masur)(Whole),5000
Uttar Pradesh,Onion,1460
Uttar Pradesh,Peas(Dry),4765
Uttar Pradesh,Potato,975
Uttar Pradesh,Rice,2455
Uttar Pradesh,Tomato,2100
Uttar Pradesh,Wheat,1850
Uttar Pradesh,Banana - Green,850
Uttar Pradesh,Ginger(Green),2300
Uttar Pradesh,Green Chilli,1600
Uttar Pradesh,Gur(Jaggery),2600
Uttar Pradesh,Onion,1600
Uttar Pradesh,Tomato,1500
Uttar Pradesh,Tomato,1500
Uttar Pradesh,Apple,8750
Uttar Pradesh,Arhar Dal(Tur Dal),8050
Uttar Pradesh,Bengal Gram Dal (Chana Dal),5700
Uttar Pradesh,Bengal Gram(Gram)(Whole),5000
Uttar Pradesh,Bhindi(Ladies Finger),1575
Uttar Pradesh,Bitter gourd,2060
Uttar Pradesh,Black Gram Dal (Urd Dal),6890
Uttar Pradesh,Bottle gourd,1300
Uttar Pradesh,Brinjal,1675
Uttar Pradesh,Cucumbar(Kheera),1500
Uttar Pradesh,Garlic,5700
Uttar Pradesh,Ginger(Green),7750
Uttar Pradesh,Green Chilli,3650
Uttar Pradesh,Gur(Jaggery),3450
Uttar Pradesh,Lentil (Masur)(Whole),4925
Uttar Pradesh,Mustard,4215
Uttar Pradesh,Mustard Oil,9815
Uttar Pradesh,Onion,1500
Uttar Pradesh,Peas(Dry),4990
Uttar Pradesh,Potato,1060
Uttar Pradesh,Rice,2395
Uttar Pradesh,Tomato,2600
Uttar Pradesh,Wheat,1875
Uttar Pradesh,Maize,1785
Uttar Pradesh,Potato,450
Uttar Pradesh,Apple,7200
Uttar Pradesh,Banana,1340
Uttar Pradesh,Bhindi(Ladies Finger),1470
Uttar Pradesh,Bottle gourd,1045
Uttar Pradesh,Brinjal,980
Uttar Pradesh,Green Chilli,2350
Uttar Pradesh,Gur(Jaggery),3015
Uttar Pradesh,Kabuli Chana(Chickpeas-White),4950
Uttar Pradesh,Maize,1810
Uttar Pradesh,Mousambi(Sweet Lime),3180
Uttar Pradesh,Mustard,4200
Uttar Pradesh,Onion,1325
Uttar Pradesh,Peas(Dry),4615
Uttar Pradesh,Pomegranate,4510
Uttar Pradesh,Potato,930
Uttar Pradesh,Ridgeguard(Tori),1100
Uttar Pradesh,Tomato,2125
Uttar Pradesh,Wheat,1880
Uttar Pradesh,Apple,7400
Uttar Pradesh,Banana,1350
Uttar Pradesh,Bengal Gram(Gram)(Whole),4980
Uttar Pradesh,Black Gram (Urd Beans)(Whole),5600
Uttar Pradesh,Bottle gourd,1050
Uttar Pradesh,Brinjal,1200
Uttar Pradesh,Cauliflower,2400
Uttar Pradesh,Cucumbar(Kheera),1250
Uttar Pradesh,Green Chilli,2100
Uttar Pradesh,Green Gram (Moong)(Whole),6180
Uttar Pradesh,Gur(Jaggery),3120
Uttar Pradesh,Lentil (Masur)(Whole),4700
Uttar Pradesh,Maize,1780
Uttar Pradesh,Mango,2700
Uttar Pradesh,Mousambi(Sweet Lime),3500
Uttar Pradesh,Mustard,4200
Uttar Pradesh,Onion,1280
Uttar Pradesh,Papaya,2150
Uttar Pradesh,Peas(Dry),4760
Uttar Pradesh,Pomegranate,4250
Uttar Pradesh,Potato,860
Uttar Pradesh,Rice,2570
Uttar Pradesh,Ridgeguard(Tori),1050
Uttar Pradesh,Tomato,2100
Uttar Pradesh,Wheat,1855
Uttar Pradesh,Apple,5000
Uttar Pradesh,Bottle gourd,560
Uttar Pradesh,Brinjal,550
Uttar Pradesh,Maize,1820
Uttar Pradesh,Onion,630
Uttar Pradesh,Potato,500
Uttar Pradesh,Ridgeguard(Tori),570
Uttar Pradesh,Tomato,650
Uttar Pradesh,Banana,1150
Uttar Pradesh,Bitter gourd,800
Uttar Pradesh,Bottle gourd,550
Uttar Pradesh,Brinjal,500
Uttar Pradesh,Cabbage,400
Uttar Pradesh,Colacasia,750
Uttar Pradesh,Garlic,3950
Uttar Pradesh,Green Chilli,1850
Uttar Pradesh,Mango,1350
Uttar Pradesh,Onion,1020
Uttar Pradesh,Papaya,1025
Uttar Pradesh,Potato,825
Uttar Pradesh,Raddish,445
Uttar Pradesh,Ridgeguard(Tori),800
Uttar Pradesh,Tomato,940
Uttar Pradesh,Brinjal,500
Uttar Pradesh,Cauliflower,510
Uttar Pradesh,Cucumbar(Kheera),500
Uttar Pradesh,Green Chilli,1140
Uttar Pradesh,Potato,510
Uttar Pradesh,Raddish,310
Uttar Pradesh,Tomato,890
Uttar Pradesh,Apple,8060
Uttar Pradesh,Banana - Green,1360
Uttar Pradesh,Bengal Gram(Gram)(Whole),5130
Uttar Pradesh,Bhindi(Ladies Finger),985
Uttar Pradesh,Bitter gourd,1020
Uttar Pradesh,Bottle gourd,830
Uttar Pradesh,Brinjal,985
Uttar Pradesh,Cauliflower,1830
Uttar Pradesh,Cucumbar(Kheera),1110
Uttar Pradesh,Garlic,5450
Uttar Pradesh,Green Chilli,1880
Uttar Pradesh,Gur(Jaggery),3110
Uttar Pradesh,Lemon,3840
Uttar Pradesh,Maize,2050
Uttar Pradesh,Mousambi(Sweet Lime),3160
Uttar Pradesh,Mustard Oil,8980
Uttar Pradesh,Onion,1650
Uttar Pradesh,Papaya,1580
Uttar Pradesh,Pomegranate,3330
Uttar Pradesh,Potato,985
Uttar Pradesh,Pumpkin,610
Uttar Pradesh,Raddish,730
Uttar Pradesh,Rice,2950
Uttar Pradesh,Tomato,1750
Uttar Pradesh,Wheat,1885
Uttar Pradesh,Bottle gourd,340
Uttar Pradesh,Apple,3600
Uttar Pradesh,Arhar Dal(Tur Dal),6800
Uttar Pradesh,Banana - Green,750
Uttar Pradesh,Bitter gourd,1100
Uttar Pradesh,Bottle gourd,1200
Uttar Pradesh,Garlic,3400
Uttar Pradesh,Green Chilli,1700
Uttar Pradesh,Gur(Jaggery),2700
Uttar Pradesh,Jack Fruit,700
Uttar Pradesh,Lentil (Masur)(Whole),4450
Uttar Pradesh,Mango,1900
Uttar Pradesh,Onion,1200
Uttar Pradesh,Pointed gourd (Parval),1400
Uttar Pradesh,Potato,750
Uttar Pradesh,Rice,2250
Uttar Pradesh,Tomato,1800
Uttar Pradesh,Green Chilli,770
Uttar Pradesh,Onion,800
Uttar Pradesh,Potato,750
Uttar Pradesh,Tomato,785
Uttar Pradesh,Apple,7210
Uttar Pradesh,Banana,1355
Uttar Pradesh,Bengal Gram(Gram)(Whole),4945
Uttar Pradesh,Bottle gourd,975
Uttar Pradesh,Brinjal,970
Uttar Pradesh,Cabbage,1320
Uttar Pradesh,Green Chilli,2350
Uttar Pradesh,Gur(Jaggery),3015
Uttar Pradesh,Lemon,4920
Uttar Pradesh,Lentil (Masur)(Whole),4625
Uttar Pradesh,Mousambi(Sweet Lime),3190
Uttar Pradesh,Mustard,4210
Uttar Pradesh,Mustard Oil,8905
Uttar Pradesh,Onion,1315
Uttar Pradesh,Paddy(Dhan)(Common),1740
Uttar Pradesh,Papaya,2080
Uttar Pradesh,Potato,920
Uttar Pradesh,Pumpkin,970
Uttar Pradesh,Raddish,695
Uttar Pradesh,Rice,2510
Uttar Pradesh,Tomato,2140
Uttar Pradesh,Wheat,1870
Uttar Pradesh,Apple,7150
Uttar Pradesh,Banana,2550
Uttar Pradesh,Bitter gourd,1130
Uttar Pradesh,Bottle gourd,860
Uttar Pradesh,Brinjal,930
Uttar Pradesh,Cabbage,1320
Uttar Pradesh,Cauliflower,2000
Uttar Pradesh,Cucumbar(Kheera),1230
Uttar Pradesh,Green Chilli,2480
Uttar Pradesh,Onion,1320
Uttar Pradesh,Paddy(Dhan)(Common),1750
Uttar Pradesh,Pomegranate,4550
Uttar Pradesh,Potato,920
Uttar Pradesh,Pumpkin,900
Uttar Pradesh,Raddish,650
Uttar Pradesh,Rice,2480
Uttar Pradesh,Tomato,2300
Uttar Pradesh,Wheat,1850
Uttar Pradesh,Apple,7300
Uttar Pradesh,Arhar Dal(Tur Dal),7250
Uttar Pradesh,Banana,2700
Uttar Pradesh,Banana - Green,1325
Uttar Pradesh,Bengal Gram(Gram)(Whole),4925
Uttar Pradesh,Black Gram Dal (Urd Dal),6650
Uttar Pradesh,Bottle gourd,1250
Uttar Pradesh,Brinjal,1050
Uttar Pradesh,Garlic,4350
Uttar Pradesh,Ginger(Green),6350
Uttar Pradesh,Green Chilli,2550
Uttar Pradesh,Gur(Jaggery),3000
Uttar Pradesh,Mustard,4200
Uttar Pradesh,Mustard Oil,8925
Uttar Pradesh,Onion,1375
Uttar Pradesh,Potato,950
Uttar Pradesh,Raddish,720
Uttar Pradesh,Rice,2510
Uttar Pradesh,Tomato,2400
Uttar Pradesh,Wheat,1870
Uttar Pradesh,Apple,9400
Uttar Pradesh,Arhar Dal(Tur Dal),8370
Uttar Pradesh,Banana,1350
Uttar Pradesh,Bengal Gram Dal (Chana Dal),6000
Uttar Pradesh,Bengal Gram(Gram)(Whole),5235
Uttar Pradesh,Bhindi(Ladies Finger),1350
Uttar Pradesh,Bitter gourd,1900
Uttar Pradesh,Black Gram Dal (Urd Dal),7050
Uttar Pradesh,Bottle gourd,1750
Uttar Pradesh,Brinjal,1410
Uttar Pradesh,Cabbage,1280
Uttar Pradesh,Garlic,6000
Uttar Pradesh,Ginger(Green),7350
Uttar Pradesh,Green Chilli,4200
Uttar Pradesh,Gur(Jaggery),3590
Uttar Pradesh,Lemon,5900
Uttar Pradesh,Maize,1840
Uttar Pradesh,Mousambi(Sweet Lime),3010
Uttar Pradesh,Mustard,3930
Uttar Pradesh,Mustard Oil,9990
Uttar Pradesh,Onion,1300
Uttar Pradesh,Paddy(Dhan)(Common),1645
Uttar Pradesh,Peas(Dry),5020
Uttar Pradesh,Pointed gourd (Parval),3200
Uttar Pradesh,Pomegranate,5950
Uttar Pradesh,Potato,930
Uttar Pradesh,Pumpkin,1180
Uttar Pradesh,Raddish,1300
Uttar Pradesh,Rice,2350
Uttar Pradesh,Tomato,3100
Uttar Pradesh,Wheat,1840
Uttar Pradesh,Paddy(Dhan)(Common),1650
Uttar Pradesh,Wheat,1820
Uttar Pradesh,Mango,2100
Uttar Pradesh,Potato,450
Uttar Pradesh,Bengal Gram(Gram)(Whole),4675
Uttar Pradesh,Bitter gourd,2000
Uttar Pradesh,Bottle gourd,1060
Uttar Pradesh,Garlic,4200
Uttar Pradesh,Ginger(Green),3850
Uttar Pradesh,Green Chilli,3200
Uttar Pradesh,Jack Fruit,850
Uttar Pradesh,Lemon,3075
Uttar Pradesh,Mango,2250
Uttar Pradesh,Mousambi(Sweet Lime),4000
Uttar Pradesh,Mustard,3460
Uttar Pradesh,Mustard Oil,9400
Uttar Pradesh,Onion,1500
Uttar Pradesh,Paddy(Dhan)(Common),2220
Uttar Pradesh,Pointed gourd (Parval),3100
Uttar Pradesh,Potato,960
Uttar Pradesh,Rice,2220
Uttar Pradesh,Tomato,2850
Uttar Pradesh,Wheat,1840
Uttar Pradesh,Paddy(Dhan)(Common),1760
Uttar Pradesh,Potato,900
Uttar Pradesh,Wheat,1850
Uttar Pradesh,Mango,1525
Uttar Pradesh,Apple,7010
